"","Intercept_survG","b_NK_survG","b_z_survG","b_zNK_survG","v_Intercept_survG.1","v_Intercept_survG.2","v_Intercept_survG.3","v_Intercept_survG.4","sigma_stream_G","Intercept_growG","b_NK_growG","b_z_growG","b_zNK_growG","v_Intercept_growG.1","v_Intercept_growG.2","v_Intercept_growG.3","v_Intercept_growG.4","sigma_growG","Intercept_recrG","b_NK_recrG","b_z_recrG","b_zNK_recrG","v_Intercept_recrG.1","v_Intercept_recrG.2","v_Intercept_recrG.3","v_Intercept_recrG.4","Intercept_survK","b_NG_survK","b_z_survK","b_zNG_survK","v_Intercept_survK.1","v_Intercept_survK.2","v_Intercept_survK.3","v_Intercept_survK.4","sigma_stream_K","Intercept_growK","b_NG_growK","b_z_growK","b_z2_growK","b_zNG_growK","v_Intercept_growK.1","v_Intercept_growK.2","v_Intercept_growK.3","v_Intercept_growK.4","sigma_growK","Intercept_recrK","b_NG_recrK","b_z_recrK","b_zNG_recrK","v_Intercept_recrK.1","v_Intercept_recrK.2","v_Intercept_recrK.3","v_Intercept_recrK.4","lp__"
"5494",0.554151,-0.0755733,-0.0132398,0.148267,-0.262314,-0.439883,0.941288,0.108662,0.866975,20.2067,0.552699,0.715006,-0.0697815,-0.351914,0.621739,-1.71219,-1.39683,1.07152,0.703775,0.325332,0.12366,0.0708758,-0.416536,-0.0110612,-0.524737,-0.056066,1.88447,0.793512,0.0282904,-0.0287244,-3.0882,-2.63418,-2.61578,-2.30371,1.78568,23.4998,-0.585869,0.750048,0.00161205,0.00473696,0.637546,1.46372,-0.451804,-1.74716,1.74842,-0.545298,-1.93457,0.0791986,0.0102736,-1.52238,-1.58847,-3.60233,0.50396,-539.263
"5495",0.292765,0.100399,0.0120835,0.0350499,-0.254011,-0.00302616,0.64028,0.190648,0.514585,19.6253,0.645804,0.702093,-0.000234193,0.28444,0.749517,-1.10861,-0.786725,1.10025,0.657905,0.395836,0.111891,0.0602708,-0.289901,0.042656,-0.346515,0.106696,2.30241,-0.557942,-0.00209166,0.0129131,-1.42342,-2.79281,-2.25062,-1.80094,1.18611,23.2455,-1.30901,0.74882,0.00142827,0.0352514,0.447388,2.12382,-0.389624,-0.747971,2.36653,-1.02317,-1.27639,0.0806009,0.000946851,-0.658485,-1.11485,-2.90169,0.91295,-542.723
"5496",-0.179121,0.220346,0.0767152,0.0192309,0.00468132,0.268004,1.47547,-0.223156,1.23127,20.4603,0.788883,0.701541,-0.00911955,-0.688039,0.48264,-1.88712,-2.15124,1.03592,0.618865,0.381218,0.116089,0.0707295,-0.303352,0.0244132,-0.447595,0.163638,1.56466,-0.82992,-0.00336636,0.026138,-1.05205,-1.98963,-1.20487,-0.710975,1.77619,23.5576,-1.37921,0.780459,0.00140519,0.0114389,1.00399,2.43054,-0.393812,-1.79116,1.73342,-1.23444,-1.41753,0.0777147,0.0111002,-0.872618,-1.04887,-3.3674,1.27946,-546.492
"5497",0.781016,0.557973,-0.0172763,0.104007,-0.792912,-0.488545,0.532691,-0.273198,0.606927,19.262,0.569212,0.716642,0.000879768,0.531275,1.55366,-0.60898,-0.1319,1.06367,0.8173,0.405051,0.127962,0.0334963,-0.452225,-0.142981,-0.524067,-0.236299,1.5135,-0.119819,0.0165683,-5.833e-06,-2.06547,-2.0731,-1.56429,-1.38609,1.92212,24.6853,-1.08574,0.740235,0.00151873,0.0101095,0.0802302,2.28636,-1.33372,-2.84291,1.95588,-1.15159,-2.06518,0.0783004,0.0317932,-1.95692,-1.07448,-3.55475,1.26473,-541.623
"5498",-0.389644,-0.00236779,0.00970659,-0.0248882,0.626244,0.477309,1.54263,0.666525,0.911121,20.1726,0.522383,0.747196,-0.0445086,-0.256739,0.719589,-1.70237,-1.26485,0.994825,0.763436,0.598561,0.151586,0.0276053,-0.456702,-0.25975,-0.701545,-0.281211,2.18204,-0.253047,0.0158833,-0.01166,-2.84577,-2.33057,-2.54744,-2.07505,3.43416,22.6588,-1.5512,0.776268,0.00138368,0.0625823,1.12037,1.98988,-0.541733,-0.898868,2.24015,0.211198,-1.64229,0.0668788,0.0176882,-1.89601,-2.06066,-3.5069,-0.160289,-546.662
"5499",0.523685,-0.279541,-0.0476339,0.0717133,-0.231259,-0.396587,0.874761,0.211992,0.921649,19.4286,0.803041,0.685964,-0.0241861,0.34043,1.36511,-1.00487,-0.57509,0.993809,0.836688,0.340758,0.152027,0.0267237,-0.651806,-0.283289,-0.840313,-0.107054,2.08841,-0.256394,0.00509249,0.0044051,-2.33054,-2.22478,-2.35388,-1.77067,1.47121,23.1636,-1.55737,0.783344,0.0011083,0.0544523,1.32202,1.82948,-0.587553,-1.04931,2.13248,-1.69587,-2.01306,0.0640898,0.0158419,0.318456,-0.0471843,-0.973952,1.49718,-550.22
"5500",0.0199288,0.223378,0.0750878,-0.0530145,-0.00676041,0.00654858,0.719152,0.134669,0.712245,19.7248,0.662728,0.699882,0.023823,-0.0339378,1.28582,-1.15279,-0.857633,1.02986,0.795198,0.243887,0.131523,0.0619582,-0.39689,-0.12542,-0.41119,-0.163743,2.05304,-0.16828,0.0172522,-0.0188232,-2.67176,-2.22872,-2.17882,-1.46531,1.99903,23.2906,-0.898407,0.771372,0.00111312,0.0385736,1.13192,2.7096,-0.00152989,-1.54314,2.10285,-1.44105,-0.903243,0.081164,0.00199183,-1.23426,-1.08597,-2.46141,1.03822,-536.676
"5501",0.702997,0.337154,-0.0146163,0.0619961,-0.584275,-0.47986,0.0122703,-0.0514211,0.53151,19.6965,0.404193,0.753325,-0.0612097,0.354701,1.10317,-0.87904,-0.942464,1.05585,0.768482,0.441071,0.128217,0.0620722,-0.491696,-0.174331,-0.531192,-0.363518,2.04374,-0.384549,0.0079836,-0.00149831,-2.67121,-2.1769,-2.29303,-1.10298,1.58706,22.8615,-1.05812,0.7159,0.00223431,0.00980322,1.24797,3.53026,0.077552,-0.958713,1.81662,-0.783579,-2.21773,0.0665283,0.0259669,-0.983003,-0.801463,-3.04088,0.804056,-537.681
"5502",0.428099,0.0184408,0.0362404,-0.00291355,-0.105122,0.0827763,0.823437,-0.154672,0.710392,19.9479,0.710983,0.728411,-0.0275187,-0.219524,1.22948,-1.4304,-1.44958,1.12305,0.679118,0.342745,0.160123,0.0552583,-0.500902,-0.190133,-0.252798,-0.0900754,1.80534,-0.721082,0.0187003,-0.0137079,-1.81382,-2.16046,-1.60427,-1.17808,1.58333,25.987,-1.35372,0.636837,0.00253139,0.0301647,-0.934398,1.61503,-1.75149,-3.81306,1.73484,-1.03801,-1.48957,0.0671814,0.0056044,0.0175496,-0.449572,-2.42272,1.15609,-544.714
"5503",1.67444,0.185702,0.00775804,0.102029,-1.54373,-1.39105,-0.137432,-0.675004,1.03187,19.6748,0.76183,0.677262,0.0457141,0.0570853,1.28531,-1.10847,-0.892876,1.14277,0.688995,0.584558,0.13517,0.0438133,-0.563698,-0.169672,-0.591669,-0.200804,1.78069,0.0222591,-0.00231947,-0.00256116,-1.55674,-2.08581,-2.32478,-1.43449,1.7613,22.5056,-1.01208,0.784571,0.00126983,0.0205601,0.998361,2.53686,0.214182,-0.190651,1.9785,-0.266731,-1.51064,0.0785438,0.00153085,-1.29568,-1.82928,-4.07523,0.291963,-541.562
"5504",0.791713,-0.00152141,-0.0427469,0.144891,-0.588303,-0.761526,0.61003,-0.933441,1.17561,19.758,0.907935,0.705777,0.013485,-0.195328,0.854957,-1.45563,-1.2109,1.00442,0.837537,0.36077,0.163639,0.0323758,-0.545856,-0.31456,-0.53436,-0.124988,2.36738,0.185163,0.0140469,-0.0117756,-2.6603,-3.52182,-2.93267,-2.00029,2.2566,22.9675,-1.16328,0.73975,0.00171039,0.0366892,2.29011,2.61559,-0.0500931,-1.07978,1.99314,-0.464047,-1.88158,0.0740947,0.0162956,-1.16384,-1.42958,-3.85797,0.485644,-543.255
"5505",-0.0822507,0.309185,-0.0802794,0.131985,0.358613,0.0923938,1.03421,0.151656,0.756158,19.0754,0.634005,0.71049,-0.0321484,0.547279,1.55066,-0.603444,-0.290627,0.99541,0.857031,0.514789,0.146229,0.0596204,-0.726881,-0.24801,-0.696268,-0.226448,1.60437,-0.329885,-0.00386629,0.00124175,-1.25778,-1.33504,-1.5377,-1.13364,1.97607,24.6617,-1.61166,0.705094,0.00171588,0.0624566,1.85528,1.36332,-0.967,-2.35481,1.97538,-0.812171,-1.20377,0.0870835,-0.000609861,-1.74159,-1.79642,-3.7974,0.725806,-544.511
"5506",-0.19929,0.165439,0.0112755,0.0239227,0.52725,0.0123954,0.813383,0.662625,1.12573,19.5263,0.535848,0.699754,-0.00679542,0.343744,1.43115,-0.674139,-0.329954,1.06141,1.25623,0.325571,0.11868,0.0606007,-0.832956,-0.403972,-1.00599,-0.446152,1.98228,-1.02049,-0.00792235,0.0189455,-1.50942,-1.8486,-1.32556,-0.8286,1.84126,23.3069,-0.67347,0.700051,0.00229931,0.0181153,-0.177314,1.39862,-0.780303,-1.78537,1.92956,-0.456274,-1.39919,0.0687919,0.00425613,-0.920686,-0.593406,-3.19227,0.496089,-548.295
"5507",-0.0388295,0.197244,-0.014037,0.0719346,0.137262,-0.128247,1.33195,0.0964806,1.05245,19.6861,0.502962,0.70144,0.0185446,0.24644,1.38415,-1.26981,-0.710059,1.08942,1.54237,0.315451,0.119072,0.0820159,-1.0646,-1.23266,-1.16766,-0.834712,1.9629,-1.16491,-0.00289548,-0.00274082,-0.718569,-1.42962,-1.15905,-0.516723,2.57271,24.4429,-1.41573,0.750652,0.00138315,0.0341472,0.460364,1.91757,-1.08237,-2.38136,1.83268,-0.889677,-1.08527,0.083862,-0.0106213,-0.726974,-1.27139,-2.96455,0.630476,-551.133
"5508",0.47604,0.30282,-0.0435461,0.0444117,-0.667764,-0.421237,0.384017,-0.0747451,0.531988,19.3445,0.623853,0.684638,0.0125408,0.649014,1.66738,-0.827266,-0.532018,1.05159,0.627986,0.349594,0.109724,0.0768218,-0.174187,0.0427405,-0.526559,-0.107106,1.72356,-0.50128,0.00763349,-0.00162338,-2.09516,-1.52083,-1.83181,-0.579541,1.75573,22.6343,-0.0372216,0.780468,0.00158995,-0.00918262,0.7261,2.31621,-0.567195,-1.74459,2.1074,-1.52295,-0.951208,0.0767325,0.00378349,-0.815127,-0.711851,-2.34143,1.57575,-539.173
"5509",0.352316,-4.68766e-06,0.0684006,-0.0657152,-0.221534,0.0656987,1.15341,0.072478,1.26895,19.2574,0.681134,0.71379,0.00277559,0.802393,1.78135,-0.66802,-0.955784,1.08178,1.24613,0.182774,0.1264,0.0775488,-0.859915,-0.650485,-0.78738,-0.490416,1.83046,-0.541803,-0.00490314,0.00720699,-1.71327,-1.81008,-1.6887,-1.2766,1.76464,22.5141,-1.41286,0.716585,0.00204353,0.0377233,1.61407,3.30756,0.89851,0.0161787,1.93581,-1.68842,-1.22537,0.0849656,-5.58159e-05,-0.528398,-0.868971,-3.05471,1.63421,-542.506
"5510",0.0875791,-0.248557,-0.00628931,0.0297781,0.244379,0.252507,0.89866,0.357778,1.36698,18.9093,0.595959,0.712173,-0.0346931,0.792161,1.79406,-0.422788,0.138318,1.05149,0.691982,0.656876,0.161323,0.0158022,-0.466731,-0.225874,-0.854631,-0.214421,1.53921,-0.451677,-0.00831507,0.00282133,-2.06165,-1.27428,-0.771608,-0.62799,1.45324,22.1247,-0.917619,0.808612,0.00130053,0.00930742,0.903717,2.49832,-0.328948,-0.489748,2.10583,-0.502109,-1.13659,0.0880031,0.000778041,-1.78202,-1.93532,-4.12207,0.481859,-549.614
"5511",0.280727,-0.0743923,-0.00398937,0.0539626,0.0478071,-0.0954243,1.40724,0.16403,0.704914,19.8364,0.46093,0.701095,0.0334517,-0.103315,0.983143,-1.18796,-0.588384,1.05107,0.788029,0.297122,0.137078,0.0347333,-0.370126,0.0754521,-0.402384,-0.0496729,1.87624,-0.125677,0.0189402,-0.0273975,-1.51977,-1.93411,-2.03525,-1.23568,2.81143,23.7941,-0.1507,0.713038,0.00202524,-0.0045789,-0.189808,1.99803,-1.26635,-2.36583,1.84608,-1.72282,-1.78225,0.0713375,0.0143651,0.130064,-0.39967,-1.72412,1.79174,-542.574
"5512",1.19523,-0.125047,-0.00198566,0.0442302,-0.658557,-1.4799,0.507203,-1.04056,0.834198,19.5087,0.529782,0.707792,0.00431367,0.42312,1.26641,-1.19277,-0.627054,1.06932,0.703265,0.439638,0.14153,0.0336736,-0.444318,0.122031,-0.583175,-0.119923,1.41226,-0.527366,-0.0140619,0.0160924,-0.661477,-0.961736,-1.37976,-0.74036,1.31334,24.9356,-1.49513,0.766263,0.00126964,0.0667802,-0.852243,-0.0311545,-1.97648,-2.1489,2.02078,-1.66202,-1.1235,0.0636796,0.00842229,0.426482,-0.0421223,-1.97445,1.78446,-551.864
"5513",0.792326,0.146364,0.0118103,0.017173,-0.666746,-1.14378,0.507077,-0.847871,0.975868,19.7182,0.525706,0.717051,-0.00042363,0.40648,1.27996,-1.30736,-1.08281,1.08315,0.902146,0.386592,0.126965,0.0631664,-0.677822,-0.35681,-0.6233,-0.293748,1.76649,-1.1853,-0.0179756,0.0161605,-1.07802,-1.03276,-1.28716,-0.44921,1.07657,23.1153,-0.616662,0.757495,0.00172567,0.0099841,0.773659,2.1008,-0.346204,-0.986091,2.05415,-1.4458,-1.29098,0.0682434,0.0111669,-0.180653,-0.357702,-1.92901,1.55649,-537.999
"5514",1.75852,-0.214329,0.0207499,-0.0446228,-1.48147,-1.80468,-0.365566,-1.45289,0.974993,19.7774,0.760277,0.692623,-0.0112895,-0.00977218,1.10263,-1.40143,-1.10661,0.941482,0.766865,0.345004,0.149795,0.0323485,-0.519582,-0.0388837,-0.439314,-0.191523,1.62105,-0.711108,0.0127245,-0.000877721,-2.20059,-1.96421,-2.10966,-0.617762,2.37072,21.8234,-1.14225,0.746093,0.00170498,0.013116,1.97798,3.62475,1.13538,0.691514,1.88719,-1.55621,-1.51291,0.0785121,0.01144,-0.571418,-0.793436,-3.10138,1.70798,-543.107
"5515",1.18165,0.0689205,0.0100997,0.014428,-1.19048,-0.955659,0.243309,-1.20387,0.764242,19.7242,0.323027,0.683129,-0.00468487,0.341722,1.43094,-0.97705,-0.594519,1.10545,0.828031,0.314035,0.143369,0.0643281,-0.650522,-0.200129,-0.610882,-0.204808,1.81758,-0.400552,0.00855817,-0.0233145,-1.82806,-1.55069,-1.44958,-1.29756,1.43763,25.1081,-0.97125,0.717692,0.00174561,0.0100436,-0.163673,1.33188,-1.36283,-2.76073,2.29334,-1.7578,-1.19241,0.068667,0.011335,0.15639,-0.0717496,-1.78234,1.83088,-548.247
"5516",0.678739,-0.326183,0.0234582,0.0602473,-0.230031,-0.298397,0.419808,0.084916,0.876176,20.1568,0.435132,0.68758,0.0161763,-0.0686165,1.19397,-1.29609,-0.998286,1.0741,0.640885,0.355284,0.110861,0.0674873,-0.218001,-0.070998,-0.456944,-0.122596,1.47186,-0.0949282,0.00612693,-0.0141123,-0.845738,-1.69768,-1.53277,-0.816665,1.42015,22.8528,-0.909309,0.719853,0.00217758,-0.00327033,0.640367,2.73986,-0.106151,-0.991143,1.85211,-1.66582,-1.85231,0.0706989,0.0209858,-0.0206224,-0.245837,-1.84424,1.64418,-542.777
"5517",0.723646,-0.0984737,-0.0499758,0.145435,-0.541881,-0.278148,0.454337,0.00167123,0.679408,19.9095,0.719938,0.722855,-0.0467868,0.0472164,1.00063,-1.50708,-1.272,0.975389,1.38898,0.168518,0.104768,0.0972805,-1.11985,-0.671843,-1.03721,-0.402253,1.78049,-0.53123,0.0055153,-0.00321301,-2.5948,-1.72549,-1.83268,-1.06869,2.15641,23.7448,-0.360741,0.743707,0.00177683,0.0142228,-0.253626,1.28776,-0.735658,-2.00498,1.83283,-0.879156,-1.17704,0.0588994,0.00578551,0.0954526,-0.543745,-2.02303,0.871513,-546.438
"5518",0.258294,-0.22904,0.0525469,-0.0333821,0.0830468,0.313772,1.15238,0.916488,0.592539,19.7845,0.514767,0.688959,0.00755459,-0.0390223,1.39325,-1.18876,-0.948529,0.962652,1.0038,0.364893,0.111095,0.0844938,-0.660603,-0.402382,-0.853083,-0.391816,1.73961,-0.257907,-0.0024384,0.0123244,-2.02785,-1.30459,-1.85452,-1.22262,1.62032,27.0792,-1.64606,0.751963,0.00155749,-0.00125891,0.0329567,-1.35762,-3.62747,-4.68773,2.05189,-1.62794,-1.30308,0.0745893,0.00351093,-0.0603965,-0.676775,-2.31779,1.46719,-550.827
"5519",0.347068,0.217832,-0.00615199,0.0885925,-0.260494,-0.641985,0.76359,-0.256135,0.931075,19.7706,0.757805,0.761532,-0.0302496,-0.0109309,1.02435,-1.15859,-1.21489,1.0456,0.772425,0.377226,0.139376,0.037978,-0.424567,-0.330821,-0.464747,-0.288193,1.69398,-0.428849,0.0167028,-0.0098351,-1.75653,-2.35985,-1.323,-1.19091,1.91244,23.2373,-0.884549,0.788147,0.00133403,-0.0103753,0.3134,1.58195,-0.428232,-1.47102,1.93918,-0.65787,-2.06741,0.0812871,0.0131136,-1.57584,-1.65666,-4.17853,0.464198,-542.105
"5520",0.619602,0.128844,0.00346088,0.13593,-0.766553,-0.540539,1.11307,-0.320091,0.89585,19.183,0.488074,0.70738,0.00785046,0.799787,1.53362,-0.464751,-0.164718,1.18658,0.745067,0.325374,0.098922,0.0935651,-0.495844,-0.103155,-0.49808,0.0459369,1.949,-0.327917,0.0119598,-0.0152133,-1.18876,-2.39661,-1.34787,-1.86373,1.87795,25.6441,-1.09955,0.750601,0.00164114,0.0118847,-1.93662,-0.13183,-3.07236,-3.09208,1.87997,-1.39233,-0.719285,0.085411,-0.00773702,-0.931905,-0.975759,-2.93184,1.14126,-552.45
"5521",1.16193,-0.220985,-0.0249078,0.0638565,-0.870181,-1.04961,-0.132062,-0.369429,1.29564,17.908,0.973393,0.69288,0.00232487,1.78941,2.98248,0.287113,0.701924,1.04672,0.961994,0.424902,0.12713,0.0658272,-0.630357,-0.361989,-0.815858,-0.317814,1.65001,-0.704652,0.0146361,0.0040851,-2.0376,-1.72491,-1.43193,-1.14512,1.69296,23.5753,-1.27031,0.700772,0.00210259,0.0300469,0.46705,2.50119,0.0606503,-1.1423,1.98471,-0.677574,-1.17858,0.0722958,3.47629e-05,-0.612562,-1.33694,-2.71085,0.479535,-538.694
"5522",0.339949,0.0488896,0.0400485,0.040537,0.0908423,-0.299055,0.973241,-0.2698,0.979511,20.0258,0.647998,0.724187,-0.0468704,-0.106183,1.07936,-1.24317,-1.12556,0.993614,0.898303,0.264535,0.149862,0.0500988,-0.476354,-0.197906,-0.607578,-0.310856,1.57794,0.0465502,0.0214699,-0.0140639,-2.1402,-1.86236,-1.98167,-1.9438,1.84361,25.2673,-1.72112,0.728342,0.00179957,0.0388386,-1.70478,0.908854,-1.41502,-2.92201,1.70442,-1.75319,-1.31977,0.0668054,0.00511773,-0.337086,0.289561,-1.77456,1.64576,-552.023
"5523",0.806455,0.24441,-0.00881995,0.0560186,-0.835487,-0.650412,0.0962221,-0.315037,0.855758,20.2498,0.731543,0.717373,0.0294961,-0.631534,0.296052,-1.66177,-2.01844,1.02983,0.876602,0.315307,0.141668,0.0413374,-0.568416,-0.131928,-0.657393,-0.122342,1.54075,-0.104325,0.0229859,-0.0204628,-1.96204,-1.77979,-1.72003,-0.95737,2.17328,23.547,-1.77057,0.719951,0.00193552,0.0685119,0.551902,1.94979,-0.532949,-1.455,2.06651,-0.985383,-2.00307,0.0715547,0.01888,-0.49404,-0.786717,-2.45077,1.05023,-546.248
"5524",0.7809,-0.228226,0.00949638,0.0628977,-0.75174,-0.371824,0.463866,-0.0886903,0.890153,19.4057,0.862747,0.718892,-0.0349377,0.337355,1.35832,-1.17806,-0.614173,1.07317,0.86912,0.258186,0.0897061,0.0907453,-0.340271,-0.189432,-0.692318,-0.190597,1.43202,-1.04795,0.000801785,0.00870578,-1.00633,-1.25026,-1.07801,-0.558593,1.53245,23.1715,-0.822374,0.703055,0.0019464,-0.00192261,1.47017,3.13233,0.372363,-1.11097,1.91479,-1.28575,-1.13516,0.0759911,-0.00382757,-0.350375,-0.982103,-2.83992,1.14023,-538.488
"5525",0.256002,0.329826,0.0235058,0.00572593,-0.136203,-0.0967514,0.555828,-0.35665,0.563142,19.3111,0.716379,0.729991,-0.036187,0.489219,1.29226,-0.80358,-0.554794,1.05596,0.632369,0.541254,0.150442,0.0277484,-0.303869,-0.0455981,-0.43053,-0.174725,1.72447,-0.552672,0.023112,-0.00667798,-1.40379,-2.34823,-1.94213,-1.10165,1.41642,22.7824,-0.956882,0.812844,0.00136601,-0.0121575,-0.467485,1.80778,-0.555174,-1.1769,1.87097,-0.796384,-1.93011,0.071146,0.0205316,-1.46023,-1.03424,-3.07221,0.945939,-537.549
"5526",0.833666,0.122426,0.0198327,-0.0212096,-0.698576,-0.58064,0.0531154,-0.569507,0.872631,20.2197,0.377002,0.738346,-0.0130624,-0.248537,0.622265,-1.30638,-1.14382,1.08481,0.886084,0.342913,0.121824,0.0551413,-0.4891,-0.254596,-0.594315,-0.177343,1.72467,-0.529356,-0.0127781,0.0322955,-2.4097,-1.91818,-1.49717,-1.09123,1.45748,23.4902,-1.08047,0.742126,0.00187158,0.00142379,0.405826,2.84593,-0.469585,-1.59808,1.94892,-0.940333,-1.55106,0.071127,0.0114363,-0.961061,-1.1193,-2.86877,0.824184,-536.019
"5527",0.680033,-0.0973066,-0.0304988,0.0456033,-0.548111,-0.0857495,0.482276,-0.0250621,1.27945,19.9824,0.656389,0.743368,-0.0317312,-0.195962,0.768685,-1.31902,-1.12854,1.10251,1.40573,0.561224,0.120453,0.0516931,-1.26044,-0.967722,-1.40069,-0.837395,1.65682,-0.0658117,0.0198847,-0.0188588,-2.3563,-1.68189,-1.75753,-1.60996,1.49723,24.9337,-0.651645,0.71657,0.00214044,-0.00989213,-0.963863,0.662874,-1.58236,-3.65809,1.85911,-0.781297,-1.80334,0.0611829,0.00930038,-0.676081,-0.327525,-2.55556,0.96026,-547.589
"5528",0.77025,-0.345173,0.0496835,0.0464904,-0.408389,-0.360697,1.12296,-0.443273,0.732373,19.9633,0.73645,0.691706,0.0114504,-0.192659,0.898187,-1.43354,-1.17488,1.03563,0.657357,0.533521,0.154383,0.0345859,-0.400417,-0.0963577,-0.602667,-0.119407,1.97917,-0.427738,-0.00627012,0.000578853,-1.37031,-2.3916,-1.48747,-1.11523,1.32367,22.8209,-1.11892,0.709049,0.0019028,0.00726769,1.93623,3.32766,0.550425,-0.814123,2.01834,-1.6226,-1.06303,0.0822828,0.00195313,-0.729537,-0.927306,-2.23766,1.15945,-541.856
"5529",0.35813,-0.13496,-0.0360894,0.0678406,-0.00314873,-0.311065,0.965937,0.286428,0.747858,18.8321,0.500618,0.76355,-0.0862602,1.06302,2.17334,-0.275203,0.168471,0.997364,0.618024,0.43427,0.157474,0.0329362,-0.282622,-0.079244,-0.601079,-0.148137,2.32126,-0.43221,-0.00175253,0.0224261,-1.98018,-2.96623,-2.3486,-1.81683,2.24598,24.8865,-1.23234,0.643811,0.00270088,0.0315203,-0.282086,1.86771,-1.30278,-2.79032,1.93594,-1.67781,-1.76676,0.0691558,0.0114558,0.263563,0.0159111,-2.01117,1.97136,-542.262
"5530",0.642232,0.109957,0.0296812,0.031916,-0.564951,-0.389033,0.591897,-0.156496,1.03293,19.5277,0.678427,0.708867,-0.00963994,0.169423,1.60448,-0.947196,-0.928553,0.976537,0.958264,0.597952,0.12117,0.0414424,-0.709968,-0.371588,-1.01361,-0.262184,1.60928,-0.210048,0.0298001,-0.0223047,-1.64084,-2.27954,-1.75294,-1.3171,1.55394,23.1369,-0.620548,0.814505,0.000969449,0.0336812,0.893692,1.29981,-1.16454,-1.53293,1.98424,-1.67543,-1.16928,0.0670414,0.0125013,-0.573256,0.00939043,-1.63165,1.62498,-540.874
"5531",1.04051,-0.124083,0.0573097,0.0369896,-0.774248,-0.752508,0.632043,-0.150833,0.80809,19.7408,0.53138,0.723242,-0.00483891,0.0781965,1.14385,-1.16486,-0.990128,1.12705,0.930112,0.311198,0.104161,0.0810457,-0.494503,-0.134517,-0.648559,-0.258448,1.87243,-0.791727,-0.0145845,0.0213784,-1.24747,-1.49331,-1.29079,-1.46679,1.27555,23.4203,-1.2653,0.716445,0.00202499,0.0265542,2.01981,2.78783,-1.32908,-0.91932,2.16565,-0.657744,-2.28781,0.0627703,0.0252188,-0.775688,-0.812792,-2.82728,0.888342,-540.966
"5532",0.1334,0.335128,-0.038935,0.112093,-0.335655,-0.112384,1.26101,0.0374357,0.447206,19.5522,0.443287,0.721665,-0.0957077,0.189923,1.61265,-0.746006,-0.752249,1.0563,0.703949,0.304358,0.125738,0.0659027,-0.247126,0.045953,-0.37636,-0.0954628,1.90299,0.455613,0.0336475,-0.0277354,-2.72965,-3.15933,-2.87468,-1.99623,2.96991,25.3987,-1.21376,0.685372,0.0018677,0.0404098,-0.300082,2.5577,-1.24,-3.33786,1.78791,-0.456612,-1.50541,0.097535,-0.00183359,-2.556,-2.4159,-4.62113,0.076245,-555.439
"5533",0.66443,0.00343684,0.0354112,0.0418607,-0.547134,-0.639868,0.365863,0.155487,0.695205,19.4727,0.713635,0.704125,0.000518271,0.424948,1.66583,-0.936017,-0.270385,1.027,1.1261,0.401152,0.1339,0.0543842,-0.84188,-0.633345,-0.939475,-0.546239,1.51219,-1.01282,-0.00716815,-0.00614911,-0.582024,-1.12305,-0.910835,-0.782621,1.56447,23.6609,-0.382291,0.750653,0.00174167,0.0060884,-1.17433,0.717271,-1.30962,-2.23636,1.95302,-1.44681,-1.60246,0.0777812,0.00860181,-0.643385,-0.528855,-2.5686,0.984488,-543.36
"5534",1.34914,-0.228584,0.0267533,0.0714832,-1.05206,-1.19719,0.202411,-0.532203,0.814133,19.9316,0.773775,0.722685,-0.0226963,-0.169367,0.959741,-1.34178,-1.37345,1.05731,0.619674,0.34128,0.130885,0.050005,-0.133791,0.120114,-0.350118,-0.0880324,2.15577,-1.01886,-0.0164319,0.0285165,-1.68713,-1.70069,-1.38329,-1.27998,1.19978,24.8675,-0.894626,0.768201,0.00119612,0.0269562,0.23083,1.15931,-1.21834,-2.80378,1.90673,-0.581102,-1.10736,0.0806113,0.00090259,-1.82859,-2.10885,-3.66523,0.461352,-540.836
"5535",0.416111,0.0156332,0.0330384,0.0101654,-0.211244,-0.278398,0.48114,-0.336575,0.734704,19.4176,0.602918,0.689742,-0.0104126,0.214656,1.61328,-0.926753,-0.77574,1.03675,0.615938,0.474777,0.13016,0.0504472,-0.323446,-0.000153133,-0.592497,0.101097,1.83233,-1.1057,0.00478133,0.0141921,-0.949453,-1.28664,-1.69547,-0.737079,1.33012,24.236,-0.891626,0.657332,0.0028014,0.0235017,0.564231,1.51439,-0.910706,-1.95708,1.99515,-1.36848,-1.7235,0.0708371,0.015168,-0.458329,-0.548752,-2.48602,1.48724,-539.469
"5536",-0.411929,-0.285814,0.0088955,-0.00087105,0.647259,0.416436,2.06879,0.655298,0.940266,18.9926,0.933738,0.726414,0.00520607,0.811939,1.85503,-0.502819,-0.177904,0.965618,0.641135,0.41553,0.142221,0.0489559,-0.374971,-0.165923,-0.307863,-0.0403327,1.65361,-0.222471,0.0219236,-0.0188759,-2.11229,-1.74855,-1.88704,-1.02955,1.96,23.7778,-1.47143,0.744336,0.00156478,0.0139599,0.0618803,1.8422,0.329381,-1.90705,1.97485,-0.724356,-1.39213,0.0707085,0.0161872,-1.55232,-1.12013,-3.08825,0.863356,-542.495
